sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),species
5.016968644135734,2.9712378073125083,1.713143340358621,0.18381398835388715,setosa
4.564863247870339,3.411734226748277,1.4732357985189517,0.3832558438289917,setosa
5.080742528227194,3.7157641235434267,1.7189779673029775,0.36394080175692767,setosa
5.040006890370638,3.400799841408868,1.5111795293089727,0.36411825357270333,setosa
5.068315120594828,3.770487348814012,1.7735458883536281,0.4301956198872924,setosa
5.196075385760517,3.367618357735006,1.4769068698903638,0.17555294015472048,setosa
5.146573078743757,3.383012501368738,1.6060503823626398,0.14947072396468972,setosa
5.181787933580561,3.382050887575271,1.4072605112426768,0.19395664718963276,setosa
5.178964041333425,3.3131887231247426,1.7837487978144848,0.5046606823703194,setosa
4.300503682509205,2.983051588545152,0.9669553007089644,0.1049417858872859,setosa
4.994283312256619,3.2796935430826175,1.4617266562523903,0.20636010030651786,setosa
4.886213148949408,3.1190184856005154,1.6108243529853212,0.1798045191316894,setosa
5.831398389716801,3.9998375334061183,1.258036128566913,0.22240578705966277,setosa
4.579272685909546,3.3820208196245582,1.289214668381103,0.27072621216301357,setosa
4.382293772893445,2.8785506700030807,1.2968097472863545,0.1857847638686867,setosa
5.072731644395243,3.678506796064794,1.635024218485851,0.42079333882293485,setosa
4.766080253691131,3.4202372828998766,1.8839895853399682,0.19298862654620227,setosa
4.834495648102346,3.0854363227318857,1.5187041040843179,0.06732966951770639,setosa
5.052951087346536,2.968855853966287,1.54641513279893,0.20596801662252126,setosa
4.537041397985445,2.323761661583902,1.525042043530195,0.27888120419976076,setosa
5.705912904039524,3.7782349216144047,1.694205423013889,0.32765796997792296,setosa
4.68508629378399,3.606243632446011,0.8746523467002721,0.18961856819914275,setosa
4.311595713170215,2.989815764848511,1.2394543087785668,0.15865432289558445,setosa
5.5163222265897796,3.541451105770972,1.2510858751694582,0.23682833649533494,setosa
5.0613466039786426,3.76271502535675,1.882286616824425,0.35219865383756965,setosa
5.199333911414236,3.5196831122169976,1.459590404378108,0.2824494200587859,setosa
5.25307880979154,3.3996620843089596,1.60164691774766,0.22114421400818696,setosa
4.5915227927485125,3.3866158979577516,1.2992027299507136,0.2915235347005588,setosa
4.420759778122297,2.98893253825603,1.274706953933136,0.1404883256026226,setosa
4.30189412754999,2.869356915956653,1.4340707707644618,0.20973904355294526,setosa
5.411099709980804,3.887842638406455,1.2388197956053226,0.3751542339185303,setosa
4.811754147882133,3.3711141299563234,1.8018551091238617,0.2140631088883974,setosa
4.546779295108115,2.3092219204815323,1.3637600950594972,0.3172140352407191,setosa
5.818644677425472,3.9777172256467406,1.2668074625932413,0.1257823541109948,setosa
5.07868332779621,3.467430809700027,1.3065679162869324,0.2335850003178761,setosa
5.156023132086517,3.3636382599347794,1.6308130446314701,0.23217938495767748,setosa
5.099279882692482,3.495652102485934,1.5009287617018854,0.2017270957126873,setosa
5.228108449325297,3.5059223511250437,1.4213937459518875,0.15992465772342201,setosa
5.380345117953249,3.7216798448441506,1.3647979602593356,0.19137362755775095,setosa
4.785643277943425,3.0011317109466296,1.5153635166363917,0.2703815671500317,setosa
5.734530215096983,3.809974443231221,1.5873359309801898,0.28197365553098336,setosa
5.175302268370777,3.826848226695585,1.9125761977611369,0.3903875649715915,setosa
4.489336560072359,2.287995930489223,1.377901647745066,0.3202315197018987,setosa
4.738318596310608,3.185247596275806,1.2357024508882406,0.21637601874722012,setosa
5.4564541654254795,3.4037573138582027,1.6799527000447358,0.2857289299617821,setosa
4.952034760121063,3.486265942135915,1.410375887190452,0.1984898954673856,setosa
5.105154905951923,3.804605880390769,1.4351411526424043,0.3029971626329642,setosa
5.52441977434472,3.371122142040123,1.7879696808878063,0.2187314957717093,setosa
5.117389598673942,3.6913368129702544,1.5779646527490228,0.39093692374684924,setosa
4.732113959771191,3.257492791251755,1.560192999200713,0.19624894711374405,setosa
5.40423063503618,3.6708785918743914,1.501188988857693,0.20177739034034317,setosa
5.09800537193809,3.769139358878507,1.5942441418961453,0.29493421636242656,setosa
5.132893442208228,3.7923671913797863,1.7224309069842454,0.19573632596981008,setosa
5.762546339858173,3.8127382033699218,1.7085227473751572,0.29825008325740854,setosa
4.450406404843865,3.2358891347024863,1.2504339613641537,0.20657124629035012,setosa
4.9799625513359524,3.0865083073922785,1.5257325749463717,0.2037929709711588,setosa
5.0556490187397065,3.4291089888352992,1.363612425123843,0.19346332713161563,setosa
5.511612458407847,3.4738667108064205,1.208877415693685,0.2240498459684498,setosa
4.805343662619282,3.415082371251991,2.011421578969915,0.2104723635972321,setosa
5.385347741519022,3.8739253108669875,1.2032805963157371,0.42201654385277704,setosa
5.131566545256317,3.41902926944761,1.3441257061922793,0.2372410004732305,setosa
5.114205810873892,3.4946208204293003,1.467786923256396,0.16704137330079105,setosa
4.983760023627978,3.5248295965671566,1.26697821462249,0.3019949948447218,setosa
5.4875358262949545,3.8746877548725487,1.2136399781702563,0.4176403155301404,setosa
5.32030187091991,3.736801123401752,1.483855455613123,0.2131210319892483,setosa
4.262398281903688,3.005833086521123,1.0880045406347958,0.10170336975390339,setosa
4.994283312256619,3.2796935430826175,1.4617266562523903,0.20636010030651786,setosa
4.991052892389358,3.49129749909683,1.6609510902384752,0.599106518750317,setosa
4.594417451467332,3.1708215454993973,1.5623048112952609,0.24667998172264805,setosa
4.981942330786782,3.3073671868027845,1.2476557970401723,0.18929431186284643,setosa
5.0421959860811745,3.8175255193988185,1.476217658812396,0.31399473986057463,setosa
4.472905989413592,3.0069868960272084,1.3909069069582463,0.1599363965209677,setosa
5.002122156031321,3.4904334269935298,1.3931304558786228,0.25027856539649523,setosa
5.027380136598215,3.713959127192721,1.4178002588835192,0.4307204075443156,setosa
4.91938742439008,3.098219296694624,1.5530115296084273,0.2638282839456726,setosa
4.993251742166089,3.3211252253848325,1.4184564525361196,0.2223256818837231,setosa
4.690730593036875,3.1759835583157026,1.2700249065087053,0.17167198559588728,setosa
5.134877380922318,3.791213145725836,1.5048877235637794,0.1414156198754988,setosa
5.046200339253562,3.0003087459786966,1.5701107899158246,0.21186505336068062,setosa
5.2985291367028635,3.6707353922124506,1.6420698902575799,0.13476357614726225,setosa
4.461631300683118,2.2723807571172645,1.1594684372324133,0.25750628061868125,setosa
5.056187764315661,3.445187863932734,1.402528550175491,0.19985114128602735,setosa
5.006370484564702,2.965123151715546,1.6504538470314651,0.1009687807137324,setosa
4.722228558300502,3.173498355173236,1.48038476621873,0.2510128696579374,setosa
4.785643277943425,3.0011317109466296,1.5153635166363917,0.2703815671500317,setosa
4.963714801966926,3.289338359459664,1.432500936458183,0.26769339798999386,setosa
4.772819467623822,3.3700864843994625,1.8393212777409573,0.1642151922666608,setosa
4.913293571111578,3.0386158194793196,1.5535702329611636,0.20744238534517023,setosa
4.738318596310608,3.185247596275806,1.2357024508882406,0.21637601874722012,setosa
4.823335368305865,3.023592317055486,1.3186915682279674,0.3334763045574456,setosa
5.150274131936491,3.8077475655586226,1.5616042489978073,0.13741080483471352,setosa
5.156023132086517,3.3636382599347794,1.6308130446314701,0.23217938495767748,setosa
4.98388495273295,3.3979948279585974,1.6474377949137746,0.3783553568449897,setosa
4.835709714091417,3.1104292507118445,1.5121888950912443,0.19342435990609436,setosa
4.613938720496472,3.117428499283364,1.5360733945917049,0.134571472743527,setosa
5.5056899540683295,3.454205484593871,1.283583215816379,0.1921372427575819,setosa
4.371246481154002,3.0384722167277993,1.1618317985759081,0.03506419920791941,setosa
4.538202098336975,2.312897106060207,1.178413949188737,0.3094794052436457,setosa
5.123939255140024,3.6850368222404306,1.4266004387480624,0.3872540354768488,setosa
4.87819126182439,3.1434069867473418,1.5059129374936386,0.1145724088245867,setosa
5.655117080429481,3.786200193013927,1.6306106840992527,0.2519839343660203,setosa
5.107124141260807,3.2911694011243138,1.7250872117037241,0.4405144829735857,setosa
5.78186478901175,3.9603819089439596,1.1700282016206767,0.1559633483945271,setosa
5.518718988021783,3.505011000271784,1.4433195805300076,0.1953152304676714,setosa
5.463890671033072,3.8585000559508074,1.2456244750043373,0.4093031766094353,setosa
5.427192334274784,3.668628098927453,1.6123086542198557,0.2322946546239179,setosa
5.706663273668404,3.7850743785536975,1.712718314121995,0.3603507452928808,setosa
4.871974704691195,3.304276385521983,1.3918400120270398,0.16554967769201726,setosa
4.38844364372177,3.0041465330838517,1.3100730368418234,0.21472632866513477,setosa
4.328631563619996,3.1851227547672565,1.4310671726026307,0.216789587650566,setosa
5.071711265790396,3.4018221890578833,1.3611203895439195,0.23427212806893752,setosa
4.596126568869456,3.205018344680715,1.3850943184541458,0.1788971385661167,setosa
5.400378742729579,3.427372396104542,1.6299304109355743,0.4290882387656246,setosa
5.203347077522613,3.492455426158843,1.4662762860980154,0.26736383047044504,setosa
5.032547623564916,3.2278069113488277,1.15434072078194,0.12305461876366766,setosa
4.3658586587783486,2.9147940901269793,1.381326454509141,0.20621330689249714,setosa
5.668804279492119,4.3696045010799685,1.5809239200465597,0.41916867594678014,setosa
5.153353721456943,3.7954576406704286,1.9173389756908055,0.4119590007193398,setosa
4.87845361659532,2.9997952746922087,1.3409321671805767,0.1934665598615086,setosa
4.4994951850909395,2.310314903532369,1.176107830331665,0.27256564362860924,setosa
4.389892581633288,2.923983891303185,1.510531604452667,0.22521992345825242,setosa
5.2653742181531,3.5200705059209887,1.5009877212529252,0.21520562553412836,setosa
4.970899886947973,3.5121464731612893,1.2868950378566921,0.26431036099646743,setosa
5.068315120594828,3.770487348814012,1.7735458883536281,0.4301956198872924,setosa
5.069315671022741,3.7833209526610965,1.5557694272952216,0.2143483816668349,setosa
5.019223578582867,3.0218005929935257,1.5462535845339391,0.12642595395756218,setosa
5.1647197537574145,4.0784456735794,1.6034749033887843,0.12433010964594468,setosa
4.878396292238895,3.6201794761426043,1.3702747021037927,0.0902282787349337,setosa
4.374302352258847,3.0092943536710846,1.1673546841138993,0.05045976764508986,setosa
4.771490753704704,3.121438195113735,1.5398932309924425,0.21873788614400447,setosa
4.982104150526327,3.2040865509828147,0.9986516470144533,0.20098703023066308,setosa
5.379573222716125,3.932468820337548,1.374968418093167,0.41981834952375247,setosa
5.107124141260807,3.2911694011243138,1.7250872117037241,0.4405144829735857,setosa
5.068875451098223,3.478606804078442,1.4733880764922775,0.29294512505023196,setosa
4.88291318795469,3.581209940619589,1.4454549810019643,0.0700962206842384,setosa
4.565469110823334,3.057725953464263,1.4602716330182246,0.18196107612295806,setosa
4.574045155988012,3.6154948377560787,1.2769006254335502,0.18060361902849995,setosa
5.0074126081270665,3.3055609889572954,1.2656080288170812,0.10832169321545916,setosa
4.224217959719276,3.001904789775959,1.0747435421250886,0.08353432618219113,setosa
5.185555753052605,3.524295972415801,1.5099373922681039,0.21851254563554892,setosa
5.2076600068539145,4.136275797689012,1.5646383003563815,0.11177315212657095,setosa
4.30189412754999,2.869356915956653,1.4340707707644618,0.20973904355294526,setosa
5.4342871675447295,3.404684976611255,1.3872344517056774,0.39296813701436395,setosa
5.077357095359945,3.412801556326701,1.4742237426456684,0.23157733623613266,setosa
5.190794267876624,3.430974492613972,1.4254160410700283,0.20746285136185585,setosa
5.385714776690198,3.3569331367704667,1.6656419318534643,0.2129969736587022,setosa
5.410845306313369,3.3907305392539273,1.37141096689461,0.39133446474705463,setosa
5.204979976661559,3.5038139721073267,1.6123720984114767,0.21936759464412992,setosa
4.978071023005837,3.3547505814646366,1.61630870939783,0.4168203784183721,setosa
4.72825167172273,3.1793218337923412,1.3882891530506658,0.2328118764524577,setosa
5.359049008472054,3.3825309355118995,1.4605430938728048,0.3462554757498557,setosa
5.8642009118583545,4.003659156430498,1.3753149656037984,0.1972103651090054,setosa
5.272039364167123,3.419836037963103,1.4324238961377644,0.1751609219906327,setosa
5.387535551677942,3.3966814967654764,1.505395325686932,0.349201145763443,setosa
4.618453031522213,2.331253168361008,1.4201942473860525,0.3082437362674651,setosa
4.876329202840087,3.117612586439434,1.5203715841832546,0.2264761471474579,setosa
5.016968644135734,2.9712378073125083,1.713143340358621,0.18381398835388715,setosa
4.970711409123738,3.399526601314624,1.506829111373864,0.3854519343440707,setosa
5.084426817573476,3.821361619901101,1.4797627268435822,0.28972211079346066,setosa
4.690730593036875,3.1759835583157026,1.2700249065087053,0.17167198559588728,setosa
5.202978945500378,3.4053074581478033,1.352330269618768,0.1900029581132514,setosa
5.07778483438212,3.698320501240555,1.6657765313252892,0.3825173128030661,setosa
4.78161994868697,3.084934933999404,1.6881459754115389,0.22157764012001835,setosa
5.1094952146868895,3.808495421385698,1.7323594662657316,0.3269616032632188,setosa
4.963724537603785,3.612916500122942,1.3180432033027372,0.2223544785681171,setosa
5.6886865260704065,3.7616603501096364,1.5130076402551798,0.28907927084752416,setosa
5.004681164728278,3.1840984794401983,1.1482676748798895,0.18815784977718,setosa
5.12614724550653,3.8085763238795103,1.4989381045710264,0.3111737101863201,setosa
5.063269350726902,3.4344394340027877,1.6081285399466252,0.39732508241390824,setosa
4.980361238041453,3.48791470021313,1.3431400800741338,0.37349189157293133,setosa
4.980361238041453,3.48791470021313,1.3431400800741338,0.37349189157293133,setosa
5.535599562116939,4.210348465731912,1.2773747103080062,0.25938949694503094,setosa
4.690197253653015,3.165377703544637,1.3142727582627178,0.14233445684908183,setosa
5.3756195638560795,3.6975711560237956,1.4818206051361138,0.19164634309326123,setosa
4.779018200326864,3.19551703423917,1.7729512622400736,0.153356478307546,setosa
5.344346088626415,3.916602451788483,1.379359916743218,0.3336963818747003,setosa
5.3905714276803,3.8968885126934447,1.6277032969109346,0.3676369566273534,setosa
5.4246082905711575,3.4010589889162746,1.4729796861850333,0.3764870607133091,setosa
4.789832187192048,3.011444842386067,1.1972610322481405,0.31133894300945586,setosa
4.424546620124617,3.201227038297491,1.4833185262031772,0.22877282214471423,setosa
5.45573569991545,3.5131680197919932,1.3186702652324833,0.19508203471274502,setosa
5.321287237140309,3.8971090199154355,1.5846071761207159,0.4155253078442732,setosa
5.140593539787032,3.4868471110150785,1.3300564638979748,0.32382916420230273,setosa
4.93737296301833,3.0927825124588955,1.5579680783253884,0.179317875538201,setosa
5.090212683197143,3.707017640144233,1.4441440146978346,0.38682543014466186,setosa
5.014676280652466,3.3818067087906436,1.5106227423217837,0.1810683952371152,setosa
4.887096555787864,3.082432061932346,1.5597733887300242,0.24966092566535592,setosa
4.300503682509205,2.983051588545152,0.9669553007089644,0.1049417858872859,setosa
5.759764845603527,4.4073490347421895,1.3977178705637239,0.37863449079302336,setosa
5.100348176006167,3.7882867853719326,1.9100600374597567,0.4287153589541496,setosa
5.131266184817729,3.5370649611634786,1.4232234712334364,0.25251296677019375,setosa
5.51670464062735,3.5234429595715664,1.1998734003180112,0.2204183235596511,setosa
4.5863749365006,3.1966205604677715,1.3490504072031984,0.23886469512997205,setosa
5.508740155998693,3.508838599033647,1.3879556920278535,0.1185798870164262,setosa
4.768556727362774,3.436133495464981,1.90035263142417,0.17795351485045244,setosa
5.213590772800193,3.406954780567024,1.3229633970785946,0.19636921797698034,setosa
4.258918178993073,2.984648426372242,1.0404165185689374,0.0730892580998661,setosa
5.172707524905003,3.7874238554149997,1.3940890622013118,0.3026256882832384,setosa
4.550142678467244,3.601942834101567,1.0457584147318357,0.161970399583086,setosa
4.8023315910327895,2.9622189542528674,1.4473827470477079,0.11173245413331682,setosa
5.416592960409895,3.4042331088026256,1.4511335981079212,0.401555125057122,setosa
5.013642954244641,3.1836501551050125,1.1172784493670187,0.18738496302643087,setosa
5.125311244110995,3.3070948287068282,1.7159009156943954,0.5108328204115421,setosa
5.315441624510834,3.935155983140368,1.386441441472551,0.4212582361701837,setosa
4.386810771162786,3.0040916943237996,1.2797192479420871,0.19318970847315614,setosa
5.732337972453148,3.7768982945302683,1.6943582310323082,0.34250281239042857,setosa
4.757170365650253,3.2138405266126964,1.7354384036436743,0.1878125192581369,setosa
5.788558202279729,4.029563287520866,1.2370924553899612,0.1149552642225511,setosa
5.060904512714031,3.7046764592901034,1.5269073198505843,0.38209609964495966,setosa
5.12614724550653,3.8085763238795103,1.4989381045710264,0.3111737101863201,setosa
4.974125304485274,3.4010682477257657,1.5296013700264222,0.17262215618167248,setosa
5.7410479940664185,4.371702663287252,1.5767723238112923,0.38777480857043745,setosa
5.202615127190079,3.3765604412701076,1.2106560703593046,0.24523532398094744,setosa
4.974125304485274,3.4010682477257657,1.5296013700264222,0.17262215618167248,setosa
5.0335282558442245,3.418444747892061,1.5854120223744872,0.4750463873508517,setosa
4.665915284902968,3.2331222507128747,1.3548352199144071,0.228930149794092,setosa
4.992039563012879,3.2369722992715815,1.280844287850258,0.18605640632729073,setosa
5.706663273668404,3.7850743785536975,1.712718314121995,0.3603507452928808,setosa
4.53638735792824,3.377665070091385,1.4044180320105824,0.339686696035012,setosa
5.094746305647748,3.8291115735889467,1.6016413130137974,0.16703744086840377,setosa
4.426884645954199,2.8962010680616124,1.1838904188329633,0.17110230024920658,setosa
5.1937814349686455,3.4008359702066797,1.477846490625828,0.18053952863976575,setosa
5.093392307767173,3.545031231415328,1.4634706887144593,0.2818925056726444,setosa
4.261036907144858,2.9590903936170205,1.0117827161573398,0.11128473814916028,setosa
5.49626466544124,4.1821844161536985,1.4018082866934365,0.1819699930472498,setosa
4.575189703727027,3.081162539145025,1.4349104258540861,0.13784085472526503,setosa
5.0962589992200185,3.3156913194001483,1.6103746149061504,0.4708516626155637,setosa
4.35827067458771,3.226128655979272,1.284433900779357,0.2574118129325168,setosa
5.4564541654254795,3.4037573138582027,1.6799527000447358,0.2857289299617821,setosa
5.025107379327025,3.5185696152375754,1.5230057567265636,0.17174014801439977,setosa
5.023108187551409,3.298587926075996,1.407277878636729,0.21628034372670935,setosa
4.935374093524306,3.099149528925085,1.5034559120483757,0.1262573523967196,setosa
5.06217905442445,3.5246514331984375,1.114483640838162,0.28439122068986483,setosa
4.666750870244077,3.187820815141831,1.3427111518528139,0.19237281740441953,setosa
4.9934068994136265,3.4926452904898095,1.191333332419115,0.270993274370289,setosa
4.737103962191306,2.9673691333446204,1.4718420640862373,0.08033709936070402,setosa
5.397065256369904,3.374055845596115,1.4520818098010486,0.3953443964980393,setosa
4.80278195098455,3.000372060793728,1.500096773805856,0.08135467592413706,setosa
4.863190920362695,3.6117301554036545,1.4318701265547293,0.16557165552769693,setosa
4.867434350838669,3.108124194363026,1.589888116206406,0.2104914822349924,setosa
5.318040944723827,3.880797188256702,1.3524388579070656,0.36921946151694723,setosa
5.526157872603898,4.196705925934174,1.449374474908758,0.23902819684403975,setosa
4.695711630543482,3.2060562406534094,1.4149464830441687,0.12864522195542896,setosa
4.959920412013582,2.974159870735088,1.3679062516629907,0.2059396567041176,setosa
4.9269271192403625,3.0965399411223378,1.4927295472477422,0.069816622228693,setosa
5.410346134713432,3.911063144296546,1.6265281764553021,0.3719587114560401,setosa
4.887260369773675,3.0943906030386534,1.5560336410840176,0.2347155711996033,setosa
5.537868023807949,3.490747048010914,1.320230722425806,0.22771415095606068,setosa
4.5869349665625405,3.2073848424673725,1.4288477630054204,0.23694157517426015,setosa
4.645679866084512,3.148856848497823,1.3532224947529843,0.16038924203917657,setosa
5.001245095382514,3.1855707544531873,1.2316261698537156,0.1435431830498377,setosa
5.102932334055775,3.297519373532753,1.398905072144284,0.2230609822313027,setosa
4.417034014825413,3.005581382493445,1.3139686352720454,0.1852160707625676,setosa
5.217292598000246,3.500112469074675,1.370877622840225,0.13815940780463468,setosa
4.7840049846174155,3.1262767761383867,1.5530243681689386,0.1969673568400977,setosa
4.441999445751511,2.8919948814132264,1.398631439947673,0.20020517246190048,setosa
4.823335368305865,3.023592317055486,1.3186915682279674,0.3334763045574456,setosa
4.996508969259784,3.528031205626684,1.271106420095486,0.2560496812791504,setosa
4.805343662619282,3.415082371251991,2.011421578969915,0.2104723635972321,setosa
5.4441488121837,3.4553038067366746,1.6956834388339947,0.2203925632220081,setosa
4.87845361659532,2.9997952746922087,1.3409321671805767,0.1934665598615086,setosa
4.741069256109273,3.001507185484334,1.254321518148924,0.07826822945314227,setosa
5.203347077522613,3.492455426158843,1.4662762860980154,0.26736383047044504,setosa
4.568330410868028,3.1847463202924877,1.515949861580266,0.2868863092596554,setosa
4.722228558300502,3.173498355173236,1.48038476621873,0.2510128696579374,setosa
5.400944789529995,3.3862431335852117,1.6366814027512508,0.3857370518050254,setosa
4.9934068994136265,3.4926452904898095,1.191333332419115,0.270993274370289,setosa
4.769508826325905,3.397423449271453,2.028424442930316,0.20367963272909162,setosa
4.77328386419986,2.99465012055614,1.5558297491850643,0.12137864755009047,setosa
4.414842346055449,3.220451193873086,1.2342151829917085,0.17969541787523746,setosa
5.0044633050515355,3.0050964968808005,1.6042353868012538,0.12606086467103741,setosa
4.968299632570114,3.003018348512721,1.664865486727454,0.19656957944131567,setosa
5.836169937644531,3.9715372479396485,1.061880066089568,0.17642609008868645,setosa
5.0881384655132775,3.4324832962442664,1.3662981718221523,0.2175488046318763,setosa
5.345219642216242,3.8988878414542167,1.3876644837933538,0.3739904921886415,setosa
4.966338880442355,3.000467758672466,1.6146489228835765,0.19602842482783148,setosa
4.539179050964205,2.3149994458166785,1.287184379656858,0.27131152416173077,setosa
5.804569240002319,4.007413717169584,1.4499806419466408,0.27662771269373376,setosa
5.2640427066371,4.0982524828264975,1.4675366786521613,0.04301042881012859,setosa
4.785643277943425,3.0011317109466296,1.5153635166363917,0.2703815671500317,setosa
4.678551216410502,3.2335255908944425,1.6697290455778642,0.13381823584685001,setosa
4.371634661981579,2.901706503965297,1.5047129635384715,0.1735171625989447,setosa
4.834845409491385,3.104400175672175,1.570278146941183,0.2434645712337301,setosa
5.099279882692482,3.495652102485934,1.5009287617018854,0.2017270957126873,setosa
5.013872065994469,3.81490669271809,1.5514753482776258,0.3432516177184785,setosa
5.019223578582867,3.0218005929935257,1.5462535845339391,0.12642595395756218,setosa
4.977182950567141,3.307243795368606,1.4246769853660735,0.18782891128867205,setosa
4.469074461020942,2.312050678344071,1.3592602347282299,0.3800052669588937,setosa
5.068934080152199,3.779912642351158,1.5487919215405652,0.20398909665869525,setosa
4.246957038441291,2.9917132835324236,1.22265006824599,0.1327684108156121,setosa
4.90054063859627,3.1328709652996514,1.562123647673129,0.20039965814489955,setosa
4.91779899366609,3.4188917625396216,1.446346853354295,0.1420140925618567,setosa
4.991449603173647,3.2000019248132547,1.3862819711043848,0.1549163751063879,setosa
5.3949294531057435,3.9020037118144018,1.7512653865440906,0.408938910552145,setosa
5.070524882758455,3.798026819326778,1.577543032326957,0.32839472635059763,setosa
4.615792238730479,3.436131350954148,1.4156803928408637,0.31856479848237546,setosa
4.830408090368714,3.393345748121821,1.9889266894018305,0.2074761621854063,setosa
4.474938854926837,2.3004427098727813,1.3626919433541573,0.32703487937907383,setosa
4.8151611080499155,3.4160780904971357,1.86694546385573,0.1564447312586973,setosa
4.772819467623822,3.3700864843994625,1.8393212777409573,0.1642151922666608,setosa
5.0631758690941515,3.753771891949519,1.6135072540432691,0.21051401302947068,setosa
4.359859250306417,3.184457618768919,1.3278178187142031,0.23758265647251756,setosa
5.212672020236818,3.3989306106394723,1.4331780407930474,0.27088662663889507,setosa
5.016612953723079,3.199132209048416,1.1292917227499957,0.23913155845217868,setosa
4.57330004986471,3.4114602929075972,1.323321603756344,0.2943489741076518,setosa
5.061572226334706,3.289075879681786,1.5695333417994473,0.45067277197764033,setosa
4.766080253691131,3.4202372828998766,1.8839895853399682,0.19298862654620227,setosa
4.841951713123885,3.0857416909560587,1.6212394992478214,0.028835733653319776,setosa
4.932964698268804,3.6277146192137755,1.4546334916708343,0.22548778417501528,setosa
4.41196266816607,2.274882736282058,1.2696863573887667,0.3298176231501051,setosa
5.068432255084727,3.2946256999182073,1.5834599343402334,0.5079789463302504,setosa
5.375336626722013,3.6844759454983333,1.628520368578154,0.19766982455615048,setosa
4.817209845502284,2.980646233329673,1.5070919784029086,0.1375551613943814,setosa
4.5770061767711,3.605744553935647,0.9474612704994467,0.22513064221898332,setosa
5.697526115282305,3.7612331870823876,1.7067492045596127,0.26715193298432477,setosa
5.077357095359945,3.412801556326701,1.4742237426456684,0.23157733623613266,setosa
5.8642009118583545,4.003659156430498,1.3753149656037984,0.1972103651090054,setosa
5.093951718498783,3.2839730010978867,1.711394130722883,0.5320159705246756,setosa
4.613827494050521,3.5975116172227137,1.0750385250677976,0.21997103041470764,setosa
4.883615656823242,3.0802652343440546,1.567574993864201,0.0716681696339932,setosa
5.033822481730658,2.9751665124031654,1.7001192119716015,0.16222004555606173,setosa
4.833802931478448,3.093452239784323,1.5303345321577146,0.1325116402408717,setosa
4.463524778450509,3.1657857237702522,1.1913586530638434,0.14151502811251637,setosa
5.102932334055775,3.297519373532753,1.398905072144284,0.2230609822313027,setosa
5.021040338946294,3.1584577609906543,1.2858187495423616,0.2770742434446153,setosa
5.740272458158665,3.982955815858956,1.2530542570879157,0.2651103565153209,setosa
4.392320988245108,3.199241996568999,1.3178128397267659,0.14816999248600413,setosa
4.893084713666358,3.6209024555130447,1.3409947749306796,0.10759758192872729,setosa
4.400525274798145,3.260927035694525,1.5060586054067042,0.2447002006181116,setosa
5.134241605980398,3.4831434375783084,1.5111153210459574,0.3096801561124666,setosa
5.004546182002398,3.4398877383859925,1.484262632156657,0.1935510859216628,setosa
4.732866043848829,3.3944982900129124,1.7982925083613162,0.19816474094869346,setosa
5.032547623564916,3.2278069113488277,1.15434072078194,0.12305461876366766,setosa
4.782473628209695,3.3903424587151583,1.609075581025933,0.2146090228700211,setosa
4.935374093524306,3.099149528925085,1.5034559120483757,0.1262573523967196,setosa
4.640830519238489,3.1570887345440273,1.3359246860794889,0.232270637000076,setosa
5.234043722895104,4.071810655899032,1.6322883308726204,0.12886033567276417,setosa
4.817636334899399,2.9900829558764923,1.3640663321277489,0.0462659140723142,setosa
5.018649563654539,3.22577011688637,1.2770966205519327,0.23575920909537537,setosa
4.98355841428644,3.614260635340426,1.3836915266705208,0.19400068177770172,setosa
5.720646891540779,3.831375184943333,1.5481225574118969,0.28587358598441875,setosa
4.432659681836746,3.1720707538505817,1.2707056979048066,0.21639053405331649,setosa
5.441273222637985,3.9155217868780428,1.6994607637864343,0.37329912904830365,setosa
5.350319402601454,3.674628466539439,1.664706543244501,0.20093124601019377,setosa
5.145120236115907,3.8360190466301525,1.5116960609967156,0.2562886941369203,setosa
4.91805516804016,3.013668600200979,1.4800125566261408,0.2524824389043457,setosa
5.2640427066371,4.0982524828264975,1.4675366786521613,0.04301042881012859,setosa
4.328631563619996,3.1851227547672565,1.4310671726026307,0.216789587650566,setosa
4.913227351028869,3.5191169002372784,1.2351872834977868,0.3046875153066423,setosa
5.508740155998693,3.508838599033647,1.3879556920278535,0.1185798870164262,setosa
4.75059675679273,3.4134088161326677,1.5697933105594486,0.18645481852318005,setosa
5.241956440269247,3.491092190165411,1.5880274403863406,0.20091918994519017,setosa
4.469905419137452,2.3078040735421195,1.2840755601638703,0.2607879494181994,setosa
5.004567942865154,3.4954601388301585,1.194526990843326,0.2511207348579858,setosa
5.08888584495942,3.826399144542422,1.519098536316448,0.3328663372926749,setosa
4.822848936536355,3.1188251289738496,1.5958672262449483,0.18918212487401376,setosa
5.3817968787059485,3.6939913468013095,1.4472025882936312,0.13668902709126315,setosa
4.463524778450509,3.1657857237702522,1.1913586530638434,0.14151502811251637,setosa
5.056187764315661,3.445187863932734,1.402528550175491,0.19985114128602735,setosa
5.400718559912536,3.4037857106186165,1.6469945740382743,0.26180311852534005,setosa
5.359049008472054,3.3825309355118995,1.4605430938728048,0.3462554757498557,setosa
5.27403283084313,3.7005944239678414,1.5731434259084218,0.21393115073615282,setosa
5.12018991750792,3.732582257824711,1.483839281734565,0.3979892471118127,setosa
5.78186478901175,3.9603819089439596,1.1700282016206767,0.1559633483945271,setosa
